Date,MarketYear,Commodity,Country,WeeklyExports,AccumulatedExports,OutstandingSales,GrossNewSales,NetSales,TotalCommitment,NMY_OutstandingSales,NMY_NetSales,UnitDesc
2015-09-03,,All Upland Cotton,MEXICO,22622.0,92905.0,605604.0,26363.0,26230.0,698509.0,68362.0,14150.0,Running Bales
2015-09-03,,All Upland Cotton,MOROCCO,0.0,0.0,2376.0,0.0,0.0,2376.0,0.0,0.0,Running Bales
2015-09-03,,All Upland Cotton,NICARAGUA,0.0,704.0,8711.0,4752.0,4752.0,9415.0,3872.0,2112.0,Running Bales
2015-09-03,,All Upland Cotton,PAKISTAN,0.0,3256.0,5188.0,0.0,0.0,8444.0,0.0,0.0,Running Bales
2015-09-03,,All Upland Cotton,PERU,880.0,14728.0,40789.0,0.0,0.0,55517.0,0.0,0.0,Running Bales
2015-09-03,,All Upland Cotton,PHILIPPINES,0.0,3778.0,4860.0,0.0,0.0,8638.0,0.0,0.0,Running Bales
2015-09-03,,All Upland Cotton,PORTUGAL,0.0,0.0,1584.0,1584.0,1584.0,1584.0,0.0,0.0,Running Bales
2015-09-03,,All Upland Cotton,"SOUTH AFRICA, REPUBLIC OF",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Running Bales
2015-09-03,,All Upland Cotton,TAIWAN,5304.0,24680.0,38023.0,998.0,996.0,62703.0,0.0,0.0,Running Bales
2015-09-03,,All Upland Cotton,THAILAND,438.0,21073.0,189096.0,4607.0,4783.0,210169.0,2640.0,2640.0,Running Bales
2015-09-03,,All Upland Cotton,TUNISIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Running Bales
2015-09-03,,All Upland Cotton,TURKEY,23381.0,88932.0,252488.0,12230.0,12215.0,341420.0,0.0,0.0,Running Bales
2015-09-03,,All Upland Cotton,UNITED ARAB EMIRATES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Running Bales
2015-09-03,,All Upland Cotton,VENEZUELA,0.0,2314.0,4576.0,0.0,0.0,6890.0,0.0,0.0,Running Bales
2015-09-03,,All Upland Cotton,VIETNAM,45500.0,148103.0,94797.0,10041.0,10040.0,242900.0,0.0,0.0,Running Bales
2015-09-03,,All Upland Cotton,EUROPEAN UNION - 27,352.0,616.0,3144.0,1584.0,1584.0,3760.0,0.0,0.0,Running Bales
2015-09-03,,All Upland Cotton,KNOWN,137134.0,602835.0,2183143.0,85580.0,83414.0,2785978.0,190519.0,18902.0,Running Bales
2015-09-03,,All Upland Cotton,UNKNOWN,0.0,0.0,6424.0,0.0,0.0,6424.0,0.0,0.0,Running Bales
2015-09-03,,All Upland Cotton,GRAND TOTAL,137134.0,602835.0,2189567.0,85580.0,83414.0,2792402.0,190519.0,18902.0,Running Bales
2015-09-10,,Corn,BANGLADESH,0.0,0.0,1500.0,0.0,0.0,1500.0,0.0,0.0,Metric Tons
2015-09-10,,Corn,BARBADOS,0.0,0.0,15000.0,0.0,0.0,15000.0,0.0,0.0,Metric Tons
2015-09-10,,Corn,CANADA,46375.0,50145.0,86824.0,5704.0,5127.0,136969.0,0.0,0.0,Metric Tons
2015-09-10,,Corn,"CHINA, PEOPLES REPUBLIC OF",0.0,98.0,107.0,0.0,0.0,205.0,0.0,0.0,Metric Tons
2015-09-10,,Corn,COLOMBIA,40628.0,106136.0,479056.0,70838.0,-18344.0,585192.0,0.0,0.0,Metric Tons
2015-09-10,,Corn,COSTA RICA,21276.0,21276.0,68847.0,2815.0,23276.0,90123.0,0.0,0.0,Metric Tons
2015-09-10,,Corn,CUBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2015-09-10,,Corn,DOMINICAN REPUBLIC,0.0,0.0,31550.0,0.0,0.0,31550.0,0.0,0.0,Metric Tons
2015-09-10,,Corn,EGYPT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2015-09-10,,Corn,EL SALVADOR,0.0,0.0,56572.0,0.0,0.0,56572.0,0.0,0.0,Metric Tons
2015-09-10,,Corn,FRENCH WEST INDIES,0.0,0.0,13737.0,0.0,0.0,13737.0,0.0,0.0,Metric Tons
2015-09-10,,Corn,GUATEMALA,0.0,0.0,107455.0,11000.0,11000.0,107455.0,0.0,0.0,Metric Tons
2015-09-10,,Corn,HONDURAS,15800.0,15800.0,27154.0,15000.0,12800.0,42954.0,0.0,0.0,Metric Tons
2015-09-10,,Corn,HONG KONG,428.0,428.0,1894.0,0.0,-2.0,2322.0,0.0,0.0,Metric Tons
2015-09-10,,Corn,INDONESIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2015-09-10,,Corn,IRELAND,0.0,0.0,40000.0,0.0,0.0,40000.0,0.0,0.0,Metric Tons
2015-09-10,,Corn,ISRAEL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2015-09-10,,Corn,JAMAICA,0.0,4565.0,19800.0,0.0,0.0,24365.0,0.0,0.0,Metric Tons
2015-09-10,,Corn,JAPAN,192202.0,233044.0,1453828.0,52101.0,54977.0,1686872.0,10000.0,0.0,Metric Tons
2015-09-10,,Corn,JORDAN,0.0,0.0,70.0,0.0,0.0,70.0,0.0,0.0,Metric Tons
2015-09-10,,Corn,"KOREA, REPUBLIC OF",60659.0,60659.0,62161.0,38.0,-340.0,122820.0,0.0,0.0,Metric Tons
2015-09-10,,Corn,LEBANON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2015-09-10,,Corn,LEEWARD-WINDWARD ISLANDS,0.0,0.0,2300.0,0.0,0.0,2300.0,0.0,0.0,Metric Tons
2015-09-10,,Corn,MALAYSIA,0.0,0.0,600.0,0.0,0.0,600.0,0.0,0.0,Metric Tons
2015-09-10,,Corn,MEXICO,346426.0,467965.0,3093659.0,385471.0,381041.0,3561624.0,129550.0,0.0,Metric Tons
2015-09-10,,Corn,MOROCCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2015-09-10,,Corn,NEW ZEALAND,0.0,0.0,81400.0,0.0,0.0,81400.0,0.0,0.0,Metric Tons
2015-09-10,,Corn,NICARAGUA,0.0,0.0,21008.0,0.0,0.0,21008.0,0.0,0.0,Metric Tons
2015-09-10,,Corn,OMAN,44.0,44.0,87.0,0.0,0.0,131.0,0.0,0.0,Metric Tons
2015-09-10,,Corn,PANAMA,0.0,0.0,96623.0,0.0,-5000.0,96623.0,0.0,0.0,Metric Tons
2015-09-10,,Corn,PERU,59976.0,59976.0,150000.0,60659.0,39496.0,209976.0,0.0,0.0,Metric Tons
2015-09-10,,Corn,PHILIPPINES,269.0,269.0,3393.0,0.0,0.0,3662.0,0.0,0.0,Metric Tons
2015-09-10,,Corn,QATAR,0.0,0.0,5.0,1.0,1.0,5.0,0.0,0.0,Metric Tons
2015-09-10,,Corn,SAUDI ARABIA,0.0,0.0,97.0,0.0,0.0,97.0,0.0,0.0,Metric Tons
2015-09-10,,Corn,SPAIN,0.0,0.0,20000.0,0.0,0.0,20000.0,0.0,0.0,Metric Tons
2015-09-10,,Corn,SYRIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2015-09-10,,Corn,TAIWAN,8528.0,9638.0,165621.0,35891.0,35858.0,175259.0,0.0,0.0,Metric Tons
2015-09-10,,Corn,THAILAND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2015-09-10,,Corn,TRINIDAD AND TOBAGO,0.0,0.0,10450.0,4200.0,4200.0,10450.0,0.0,0.0,Metric Tons
2015-09-10,,Corn,TUNISIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2015-09-10,,Corn,UNITED ARAB EMIRATES,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,Metric Tons
2015-09-10,,Corn,UNITED KINGDOM,38.0,38.0,114.0,0.0,0.0,152.0,0.0,0.0,Metric Tons
2015-09-10,,Corn,VENEZUELA,14000.0,43998.0,30000.0,0.0,14000.0,73998.0,0.0,0.0,Metric Tons
2015-09-10,,Corn,VIETNAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2015-09-10,,Corn,EUROPEAN UNION - 27,38.0,38.0,60114.0,0.0,0.0,60152.0,0.0,0.0,Metric Tons
2015-09-10,,Corn,KNOWN,806649.0,1074079.0,6140914.0,643718.0,558090.0,7214993.0,139550.0,0.0,Metric Tons
2015-09-10,,Corn,UNKNOWN,0.0,0.0,2124306.0,85278.0,-25052.0,2124306.0,0.0,0.0,Metric Tons
2015-09-10,,Corn,GRAND TOTAL,806649.0,1074079.0,8265220.0,728996.0,533038.0,9339299.0,139550.0,0.0,Metric Tons
2015-09-10,,Soybeans,BAHRAIN,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,Metric Tons
2015-09-10,,Soybeans,BANGLADESH,0.0,0.0,56000.0,0.0,0.0,56000.0,0.0,0.0,Metric Tons
2015-09-10,,Soybeans,BARBADOS,0.0,0.0,7904.0,0.0,0.0,7904.0,0.0,0.0,Metric Tons
2015-09-10,,Soybeans,CANADA,0.0,0.0,100840.0,0.0,0.0,100840.0,0.0,0.0,Metric Tons
2015-09-10,,Soybeans,"CHINA, PEOPLES REPUBLIC OF",470.0,513.0,6527041.0,458500.0,458500.0,6527554.0,0.0,0.0,Metric Tons
2015-09-10,,Soybeans,COLOMBIA,17693.0,28693.0,36549.0,9573.0,-5282.0,65242.0,0.0,0.0,Metric Tons
2015-09-10,,Soybeans,COSTA RICA,0.0,0.0,134500.0,0.0,0.0,134500.0,0.0,0.0,Metric Tons
2015-09-10,,Soybeans,CUBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2015-09-10,,Soybeans,DOMINICAN REPUBLIC,0.0,0.0,0.0,0.0,-3000.0,0.0,0.0,0.0,Metric Tons
2015-09-10,,Soybeans,EGYPT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2015-09-10,,Soybeans,FRANCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2015-09-10,,Soybeans,GERMANY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2015-09-10,,Soybeans,GREECE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2015-09-10,,Soybeans,GUATEMALA,0.0,0.0,3100.0,0.0,0.0,3100.0,0.0,0.0,Metric Tons
2015-09-10,,Soybeans,HONG KONG,0.0,0.0,3220.0,0.0,0.0,3220.0,0.0,0.0,Metric Tons
2015-09-10,,Soybeans,INDONESIA,29531.0,32611.0,136024.0,10200.0,33906.0,168635.0,0.0,0.0,Metric Tons
2015-09-10,,Soybeans,IRELAND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2015-09-10,,Soybeans,ISRAEL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2015-09-10,,Soybeans,ITALY,41.0,41.0,0.0,41.0,41.0,41.0,0.0,0.0,Metric Tons
2015-09-10,,Soybeans,JAPAN,60858.0,64034.0,700788.0,42709.0,81224.0,764822.0,1800.0,800.0,Metric Tons
2015-09-10,,Soybeans,"KOREA, REPUBLIC OF",20.0,140.0,24420.0,500.0,-1917.0,24560.0,0.0,0.0,Metric Tons
2015-09-10,,Soybeans,KUWAIT,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,Metric Tons
2015-09-10,,Soybeans,MALAYSIA,757.0,757.0,34341.0,3.0,-18.0,35098.0,0.0,0.0,Metric Tons
2015-09-10,,Soybeans,MEXICO,116764.0,117717.0,868189.0,16799.0,14374.0,985906.0,0.0,0.0,Metric Tons
2015-09-10,,Soybeans,MOROCCO,0.0,0.0,20000.0,0.0,0.0,20000.0,0.0,0.0,Metric Tons
2015-09-10,,Soybeans,NETHERLANDS,20821.0,20821.0,0.0,7644.0,20821.0,20821.0,0.0,0.0,Metric Tons
2015-09-10,,Soybeans,PANAMA,0.0,0.0,10600.0,0.0,0.0,10600.0,0.0,0.0,Metric Tons
2015-09-10,,Soybeans,PERU,5748.0,5748.0,24000.0,4500.0,4248.0,29748.0,0.0,0.0,Metric Tons
2015-09-10,,Soybeans,PHILIPPINES,0.0,615.0,16499.0,800.0,776.0,17114.0,0.0,0.0,Metric Tons
2015-09-10,,Soybeans,RUSSIAN FEDERATION,0.0,0.0,60000.0,0.0,0.0,60000.0,0.0,0.0,Metric Tons
2015-09-10,,Soybeans,SAUDI ARABIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2015-09-10,,Soybeans,SINGAPORE,0.0,0.0,1271.0,126.0,126.0,1271.0,0.0,0.0,Metric Tons
2015-09-10,,Soybeans,SPAIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2015-09-10,,Soybeans,SWITZERLAND,0.0,0.0,50001.0,0.0,0.0,50001.0,0.0,0.0,Metric Tons
2015-09-10,,Soybeans,SYRIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2015-09-10,,Soybeans,TAIWAN,50706.0,50790.0,267164.0,27054.0,27054.0,317954.0,0.0,0.0,Metric Tons
2015-09-10,,Soybeans,THAILAND,0.0,21.0,73200.0,4000.0,3954.0,73221.0,0.0,0.0,Metric Tons
2015-09-10,,Soybeans,TUNISIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2015-09-10,,Soybeans,TURKEY,0.0,0.0,80000.0,0.0,0.0,80000.0,0.0,0.0,Metric Tons
2015-09-10,,Soybeans,UNITED KINGDOM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2015-09-10,,Soybeans,VENEZUELA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2015-09-10,,Soybeans,VIETNAM,3119.0,5105.0,44135.0,2371.0,1730.0,49240.0,0.0,0.0,Metric Tons
2015-09-10,,Soybeans,EUROPEAN UNION - 27,20862.0,20862.0,0.0,7685.0,20862.0,20862.0,0.0,0.0,Metric Tons
2015-09-10,,Soybeans,KNOWN,306528.0,327606.0,9279808.0,584820.0,636537.0,9607414.0,1800.0,800.0,Metric Tons
2015-09-10,,Soybeans,UNKNOWN,0.0,0.0,7304194.0,374500.0,210606.0,7304194.0,0.0,0.0,Metric Tons
2015-09-10,,Soybeans,GRAND TOTAL,306528.0,327606.0,16584002.0,959320.0,847143.0,16911608.0,1800.0,800.0,Metric Tons
2015-09-10,,All Upland Cotton,ARGENTINA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Running Bales
2015-09-10,,All Upland Cotton,AUSTRIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Running Bales
2015-09-10,,All Upland Cotton,BAHRAIN,0.0,1407.0,0.0,0.0,0.0,1407.0,0.0,0.0,Running Bales
2015-09-10,,All Upland Cotton,BANGLADESH,0.0,11631.0,34524.0,870.0,870.0,46155.0,0.0,0.0,Running Bales
2015-09-10,,All Upland Cotton,BELGIUM-LUXEMBOURG,0.0,616.0,0.0,0.0,0.0,616.0,0.0,0.0,Running Bales
2015-09-10,,All Upland Cotton,BRAZIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Running Bales
2015-09-10,,All Upland Cotton,CANADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Running Bales
2015-09-10,,All Upland Cotton,CHILE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Running Bales
2015-09-10,,All Upland Cotton,"CHINA, PEOPLES REPUBLIC OF",881.0,30700.0,55996.0,616.0,1056.0,86696.0,0.0,0.0,Running Bales
2015-09-10,,All Upland Cotton,COLOMBIA,1757.0,12894.0,47747.0,0.0,0.0,60641.0,8536.0,0.0,Running Bales
2015-09-10,,All Upland Cotton,COSTA RICA,616.0,5429.0,29657.0,0.0,0.0,35086.0,3963.0,0.0,Running Bales
2015-09-10,,All Upland Cotton,ECUADOR,717.0,4056.0,12047.0,529.0,529.0,16103.0,0.0,0.0,Running Bales
2015-09-10,,All Upland Cotton,EGYPT,0.0,4910.0,120.0,0.0,0.0,5030.0,0.0,0.0,Running Bales
2015-09-10,,All Upland Cotton,EL SALVADOR,1844.0,14951.0,132994.0,0.0,0.0,147945.0,70576.0,0.0,Running Bales
2015-09-10,,All Upland Cotton,GERMANY,0.0,0.0,1208.0,0.0,0.0,1208.0,0.0,0.0,Running Bales
2015-09-10,,All Upland Cotton,GUATEMALA,1487.0,15110.0,40339.0,0.0,0.0,55449.0,9152.0,0.0,Running Bales
2015-09-10,,All Upland Cotton,HONDURAS,528.0,1936.0,22456.0,0.0,0.0,24392.0,8272.0,0.0,Running Bales
2015-09-10,,All Upland Cotton,HONG KONG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Running Bales
2015-09-10,,All Upland Cotton,INDIA,0.0,1848.0,7392.0,792.0,792.0,9240.0,0.0,0.0,Running Bales
2015-09-10,,All Upland Cotton,INDONESIA,6615.0,55361.0,178079.0,11538.0,12312.0,233440.0,10560.0,0.0,Running Bales
2015-09-10,,All Upland Cotton,ITALY,0.0,0.0,352.0,0.0,0.0,352.0,0.0,0.0,Running Bales
2015-09-10,,All Upland Cotton,JAPAN,2286.0,13706.0,69080.0,176.0,-1496.0,82786.0,2381.0,0.0,Running Bales
2015-09-10,,All Upland Cotton,"KOREA, REPUBLIC OF",10177.0,50229.0,241636.0,264.0,263.0,291865.0,2205.0,0.0,Running Bales
2015-09-10,,All Upland Cotton,MALAYSIA,1144.0,5630.0,47698.0,0.0,0.0,53328.0,0.0,0.0,Running Bales
2015-09-10,,All Upland Cotton,MEXICO,10411.0,103316.0,618907.0,23715.0,23714.0,722223.0,82882.0,14520.0,Running Bales
2015-09-10,,All Upland Cotton,MOROCCO,0.0,0.0,2376.0,0.0,0.0,2376.0,0.0,0.0,Running Bales
2015-09-10,,All Upland Cotton,NICARAGUA,0.0,704.0,8711.0,0.0,0.0,9415.0,3872.0,0.0,Running Bales
2015-09-10,,All Upland Cotton,PAKISTAN,0.0,3256.0,5188.0,0.0,0.0,8444.0,0.0,0.0,Running Bales
2015-09-10,,All Upland Cotton,PERU,4048.0,18776.0,43429.0,6688.0,6688.0,62205.0,0.0,0.0,Running Bales
2015-09-10,,All Upland Cotton,PHILIPPINES,513.0,4291.0,4347.0,0.0,0.0,8638.0,0.0,0.0,Running Bales
2015-09-10,,All Upland Cotton,PORTUGAL,0.0,0.0,1576.0,0.0,-8.0,1576.0,0.0,0.0,Running Bales
2015-09-10,,All Upland Cotton,"SOUTH AFRICA, REPUBLIC OF",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Running Bales
2015-09-10,,All Upland Cotton,SWEDEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Running Bales
2015-09-10,,All Upland Cotton,TAIWAN,2456.0,27136.0,37764.0,2200.0,2197.0,64900.0,0.0,0.0,Running Bales
2015-09-10,,All Upland Cotton,THAILAND,6889.0,27962.0,182821.0,176.0,614.0,210783.0,2640.0,0.0,Running Bales
2015-09-10,,All Upland Cotton,TUNISIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Running Bales
2015-09-10,,All Upland Cotton,TURKEY,2276.0,91208.0,273796.0,23584.0,23584.0,365004.0,0.0,0.0,Running Bales
2015-09-10,,All Upland Cotton,UNITED ARAB EMIRATES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Running Bales
2015-09-10,,All Upland Cotton,URUGUAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Running Bales
2015-09-10,,All Upland Cotton,VENEZUELA,176.0,2490.0,4400.0,0.0,0.0,6890.0,0.0,0.0,Running Bales
2015-09-10,,All Upland Cotton,VIETNAM,4567.0,152670.0,115699.0,25469.0,25469.0,268369.0,0.0,0.0,Running Bales
2015-09-10,,All Upland Cotton,EUROPEAN UNION - 27,0.0,616.0,3136.0,0.0,-8.0,3752.0,0.0,0.0,Running Bales
2015-09-10,,All Upland Cotton,KNOWN,59388.0,662223.0,2220339.0,96617.0,96584.0,2882562.0,205039.0,14520.0,Running Bales
2015-09-10,,All Upland Cotton,UNKNOWN,0.0,0.0,6424.0,0.0,0.0,6424.0,0.0,0.0,Running Bales
2015-09-10,,All Upland Cotton,GRAND TOTAL,59388.0,662223.0,2226763.0,96617.0,96584.0,2888986.0,205039.0,14520.0,Running Bales
2015-09-17,,Corn,ANGOLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2015-09-17,,Corn,BANGLADESH,54254.0,54254.0,1500.0,4254.0,54254.0,55754.0,0.0,0.0,Metric Tons
2015-09-17,,Corn,BARBADOS,0.0,0.0,15000.0,0.0,0.0,15000.0,0.0,0.0,Metric Tons
2015-09-17,,Corn,CANADA,27977.0,78122.0,67222.0,8516.0,8375.0,145344.0,0.0,0.0,Metric Tons
2015-09-17,,Corn,"CHINA, PEOPLES REPUBLIC OF",0.0,98.0,107.0,0.0,0.0,205.0,0.0,0.0,Metric Tons
2015-09-17,,Corn,COLOMBIA,163572.0,269708.0,470147.0,62217.0,154663.0,739855.0,0.0,0.0,Metric Tons
2015-09-17,,Corn,COSTA RICA,0.0,21276.0,68847.0,0.0,0.0,90123.0,0.0,0.0,Metric Tons
2015-09-17,,Corn,CUBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2015-09-17,,Corn,DOMINICAN REPUBLIC,0.0,0.0,31550.0,0.0,0.0,31550.0,0.0,0.0,Metric Tons
2015-09-17,,Corn,EGYPT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2015-09-17,,Corn,EL SALVADOR,0.0,0.0,58265.0,1693.0,1693.0,58265.0,0.0,0.0,Metric Tons
2015-09-17,,Corn,FRENCH WEST INDIES,0.0,0.0,13737.0,0.0,0.0,13737.0,0.0,0.0,Metric Tons
2015-09-17,,Corn,GUATEMALA,21781.0,21781.0,125566.0,42259.0,39892.0,147347.0,0.0,0.0,Metric Tons
2015-09-17,,Corn,HONDURAS,10443.0,26243.0,17250.0,539.0,539.0,43493.0,0.0,0.0,Metric Tons
2015-09-17,,Corn,HONG KONG,172.0,600.0,2163.0,441.0,441.0,2763.0,0.0,0.0,Metric Tons
2015-09-17,,Corn,IRELAND,0.0,0.0,40000.0,0.0,0.0,40000.0,0.0,0.0,Metric Tons
2015-09-17,,Corn,ISRAEL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2015-09-17,,Corn,JAMAICA,0.0,4565.0,30800.0,11000.0,11000.0,35365.0,0.0,0.0,Metric Tons
2015-09-17,,Corn,JAPAN,187694.0,420738.0,1261473.0,17210.0,-4661.0,1682211.0,10000.0,0.0,Metric Tons
2015-09-17,,Corn,JORDAN,0.0,0.0,70.0,0.0,0.0,70.0,0.0,0.0,Metric Tons
2015-09-17,,Corn,"KOREA, REPUBLIC OF",0.0,60659.0,62281.0,120.0,120.0,122940.0,0.0,0.0,Metric Tons
2015-09-17,,Corn,LEEWARD-WINDWARD ISLANDS,0.0,0.0,5300.0,3000.0,3000.0,5300.0,0.0,0.0,Metric Tons
2015-09-17,,Corn,MALAYSIA,319.0,319.0,300.0,19.0,19.0,619.0,0.0,0.0,Metric Tons
2015-09-17,,Corn,MEXICO,281520.0,749485.0,2971721.0,180617.0,159582.0,3721206.0,129550.0,0.0,Metric Tons
2015-09-17,,Corn,MOROCCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2015-09-17,,Corn,NEW ZEALAND,0.0,0.0,81400.0,0.0,0.0,81400.0,0.0,0.0,Metric Tons
2015-09-17,,Corn,NICARAGUA,0.0,0.0,21008.0,0.0,0.0,21008.0,0.0,0.0,Metric Tons
2015-09-17,,Corn,OMAN,0.0,44.0,87.0,0.0,0.0,131.0,0.0,0.0,Metric Tons
2015-09-17,,Corn,"OTHER PACIFIC ISLANDS, NEC",200.0,200.0,0.0,200.0,200.0,200.0,0.0,0.0,Metric Tons
2015-09-17,,Corn,PANAMA,0.0,0.0,96623.0,0.0,0.0,96623.0,0.0,0.0,Metric Tons
2015-09-17,,Corn,PERU,32562.0,92538.0,120000.0,2595.0,2562.0,212538.0,0.0,0.0,Metric Tons
2015-09-17,,Corn,PHILIPPINES,61.0,330.0,3332.0,0.0,0.0,3662.0,0.0,0.0,Metric Tons
2015-09-17,,Corn,QATAR,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,Metric Tons
2015-09-17,,Corn,SAUDI ARABIA,0.0,0.0,97.0,0.0,0.0,97.0,0.0,0.0,Metric Tons
2015-09-17,,Corn,SPAIN,0.0,0.0,20000.0,0.0,0.0,20000.0,0.0,0.0,Metric Tons
2015-09-17,,Corn,SYRIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2015-09-17,,Corn,TAIWAN,11777.0,21415.0,171954.0,18138.0,18110.0,193369.0,0.0,0.0,Metric Tons
2015-09-17,,Corn,THAILAND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2015-09-17,,Corn,TRINIDAD AND TOBAGO,3025.0,3025.0,7700.0,275.0,275.0,10725.0,0.0,0.0,Metric Tons
2015-09-17,,Corn,TUNISIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2015-09-17,,Corn,UNITED ARAB EMIRATES,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,Metric Tons
2015-09-17,,Corn,UNITED KINGDOM,0.0,38.0,114.0,0.0,0.0,152.0,0.0,0.0,Metric Tons
2015-09-17,,Corn,VENEZUELA,0.0,43998.0,30000.0,0.0,0.0,73998.0,0.0,0.0,Metric Tons
2015-09-17,,Corn,VIETNAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2015-09-17,,Corn,EUROPEAN UNION - 27,0.0,38.0,60114.0,0.0,0.0,60152.0,0.0,0.0,Metric Tons
2015-09-17,,Corn,KNOWN,795357.0,1869436.0,5795621.0,353093.0,450064.0,7665057.0,139550.0,0.0,Metric Tons
2015-09-17,,Corn,UNKNOWN,0.0,0.0,2100541.0,165927.0,-23765.0,2100541.0,0.0,0.0,Metric Tons
2015-09-17,,Corn,GRAND TOTAL,795357.0,1869436.0,7896162.0,519020.0,426299.0,9765598.0,139550.0,0.0,Metric Tons
2015-09-17,,Soybeans,BAHRAIN,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,Metric Tons
2015-09-17,,Soybeans,BANGLADESH,0.0,0.0,56200.0,200.0,200.0,56200.0,0.0,0.0,Metric Tons
2015-09-17,,Soybeans,BARBADOS,0.0,0.0,7904.0,0.0,0.0,7904.0,0.0,0.0,Metric Tons
2015-09-17,,Soybeans,CANADA,148.0,148.0,130769.0,30077.0,30077.0,130917.0,0.0,0.0,Metric Tons
2015-09-17,,Soybeans,"CHINA, PEOPLES REPUBLIC OF",177906.0,178419.0,7111821.0,776388.0,762686.0,7290240.0,0.0,0.0,Metric Tons
2015-09-17,,Soybeans,COLOMBIA,5230.0,33923.0,31549.0,230.0,230.0,65472.0,0.0,0.0,Metric Tons
2015-09-17,,Soybeans,COSTA RICA,0.0,0.0,135965.0,1465.0,1465.0,135965.0,0.0,0.0,Metric Tons
2015-09-17,,Soybeans,CUBA,0.0,0.0,4000.0,4000.0,4000.0,4000.0,0.0,0.0,Metric Tons
2015-09-17,,Soybeans,DOMINICAN REPUBLIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
2015-09-17,,Soybeans,EGYPT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metric Tons
